id_venda,id_cliente,id_produto,quantidade,data_pedido
930,829,4,8,2026-01-07
931,136,33,7,2026-01-01
932,468,37,1,2026-01-27
933,573,30,5,2025-08-17
934,741,2,7,2025-11-05
935,261,1,4,2026-01-17
936,593,5,1,2026-03-03
937,434,23,2,2026-07-06
938,555,4,2,2026-03-07
939,957,31,1,2026-01-31
940,294,27,3,2026-08-11
941,788,9,7,2026-04-10
942,384,25,8,2026-02-05
943,891,25,7,2026-03-24
944,83,44,9,2025-12-23
945,137,42,6,2025-12-25
946,122,12,9,2026-03-16
947,403,34,3,2025-10-17
948,746,15,1,2026-01-24
949,775,2,5,2025-09-09
950,475,44,9,2026-01-25
951,435,35,7,2025-12-28
952,844,15,4,2026-04-22
953,472,23,3,2025-11-06
954,283,13,2,2025-08-20
955,33,43,7,2025-09-12
956,630,50,1,2026-01-16
957,247,14,2,2026-04-25
958,104,39,1,2026-08-08
959,458,39,1,2026-01-25
960,251,48,1,2026-07-30
961,412,29,4,2026-02-19
962,553,14,1,2026-03-04
963,144,33,5,2026-06-27
964,240,47,10,2025-12-29
965,327,37,10,2025-11-30
966,792,44,6,2025-09-09
967,243,20,3,2026-06-20
968,677,34,4,2026-05-17
969,424,20,5,2026-08-05
970,63,36,10,2026-03-09
971,901,48,3,2026-07-20
972,642,44,7,2026-07-22
973,570,32,1,2026-05-25
974,996,23,7,2025-12-22
975,805,34,6,2026-02-14
976,714,27,7,2026-08-02
977,153,20,7,2025-09-24
978,189,49,9,2026-02-06
979,485,16,4,2025-11-26
980,308,46,3,2025-09-14
981,826,30,1,2026-05-12
982,576,27,7,2026-02-06
983,571,34,3,2025-12-30
984,398,16,5,2025-10-18
985,209,22,2,2025-09-08
986,945,29,6,2026-02-26
987,95,35,4,2026-05-30
988,53,18,7,2026-04-05
989,690,39,10,2025-10-03
990,41,5,4,2025-09-14
991,824,49,10,2026-04-29
992,742,43,9,2026-01-06
993,223,31,4,2025-10-01
994,891,22,5,2025-11-17
995,980,1,4,2025-10-10
996,960,13,2,2026-03-20
997,765,49,8,2026-02-02
998,937,16,10,2026-02-15
999,721,14,7,2025-09-08
1000,938,16,9,2025-08-31
1001,330,50,5,2026-04-27
1002,390,30,9,2026-08-11
1003,665,23,5,2026-07-01
1004,268,24,9,2026-05-02
1005,904,32,8,2025-12-24
1006,101,47,8,2026-07-13
1007,780,21,4,2025-09-19
1008,380,21,7,2026-03-02
1009,47,37,4,2026-04-18
1010,760,10,1,2025-12-26
1011,268,36,10,2026-06-13
1012,594,47,7,2025-08-28
1013,303,10,4,2026-01-18
1014,338,15,7,2026-02-13
1015,584,16,8,2025-08-13
1016,564,42,6,2026-03-11
1017,264,49,8,2025-09-27
1018,990,47,8,2026-06-26
1019,472,11,6,2026-02-09
1020,174,9,9,2025-08-12
1021,501,12,9,2026-03-10
1022,658,4,9,2026-07-21
1023,35,5,1,2025-08-30
1024,783,1,7,2026-03-31
1025,141,41,4,2025-10-31
1026,70,46,3,2026-04-26
1027,10,14,9,2025-12-15
1028,467,24,1,2025-11-20
1029,633,41,10,2025-08-31
1030,935,31,8,2025-10-13
1031,17,1,9,2026-06-10
1032,565,27,1,2025-11-21
1033,18,34,5,2026-06-24
1034,549,19,1,2026-08-10
1035,515,45,7,2026-02-12
1036,826,12,2,2026-07-14
1037,941,7,9,2026-03-23
1038,153,16,4,2026-07-02
1039,635,34,5,2026-07-02
1040,835,23,5,2025-11-22
1041,815,26,2,2025-09-02
1042,383,26,8,2026-02-05
1043,579,16,4,2026-04-07
1044,308,44,2,2026-07-11
1045,670,42,1,2026-02-17
1046,96,26,7,2025-10-09
1047,387,36,8,2025-11-15
1048,58,41,1,2026-01-24
1049,720,11,2,2025-09-13
1050,512,28,6,2026-08-10
1051,580,7,9,2025-09-07
1052,942,3,4,2026-07-22
1053,217,45,10,2026-02-26
1054,487,18,1,2026-07-18
1055,947,5,5,2026-05-21
1056,921,35,10,2025-08-14
1057,674,3,3,2025-09-05
1058,952,21,1,2026-05-26
1059,985,14,10,2026-07-23
1060,148,49,7,2026-04-03
1061,952,5,5,2026-05-14
1062,167,37,4,2025-09-02
1063,581,25,9,2025-09-23
1064,340,25,3,2025-12-26
1065,810,45,2,2025-08-12
1066,513,48,6,2025-10-16
1067,55,7,7,2026-01-28
1068,238,5,6,2026-06-03
1069,620,50,10,2026-08-06
1070,978,39,7,2026-04-09
1071,993,50,6,2025-12-05
1072,31,41,5,2026-01-15
1073,803,29,8,2026-05-12
1074,234,23,9,2025-08-27
1075,964,25,7,2025-12-22
1076,191,44,10,2026-07-24
1077,677,25,2,2026-06-23
1078,791,40,5,2026-01-20
1079,818,16,2,2026-06-08
1080,85,18,3,2025-09-30
1081,390,46,3,2025-08-28
1082,758,25,6,2026-01-28
1083,370,7,2,2026-06-04
1084,6,20,8,2026-03-17
1085,369,49,5,2026-04-18
1086,105,9,2,2025-08-13
1087,192,28,8,2026-02-05
1088,571,36,9,2026-07-09
1089,418,7,1,2026-06-11
1090,92,23,9,2026-04-08
1091,96,39,10,2026-06-29
1092,804,21,7,2026-03-10
1093,13,19,7,2025-12-04
1094,398,50,2,2026-04-29
1095,743,36,4,2026-04-24
1096,586,34,3,2025-11-03
1097,702,25,3,2026-04-05
1098,143,18,5,2026-05-30
1099,275,32,3,2026-02-19
1100,65,11,7,2026-01-10
1101,283,27,5,2026-03-03
1102,496,5,6,2025-10-29
1103,258,16,8,2026-06-21
1104,609,40,4,2025-12-16
1105,469,7,3,2026-03-17
1106,312,1,7,2025-11-22
1107,341,40,7,2026-01-31
1108,824,22,8,2025-09-23
1109,343,28,10,2026-06-14
1110,140,20,6,2025-09-13
1111,618,45,4,2026-03-28
1112,491,21,3,2026-05-02
1113,988,26,6,2026-07-16
1114,299,48,8,2026-08-04
1115,991,37,4,2025-10-24
1116,334,25,5,2025-12-03
1117,837,26,6,2026-02-25
1118,117,37,4,2025-10-29
1119,607,35,3,2026-05-21
1120,699,50,9,2026-05-22
1121,28,47,8,2025-08-25
1122,966,46,4,2025-12-11
1123,449,19,2,2025-10-07
1124,839,27,8,2026-05-22
1125,143,41,5,2026-04-12
1126,248,17,3,2026-01-06
1127,733,28,7,2026-04-19
1128,76,29,10,2025-09-06
1129,491,38,7,2026-07-04
1130,548,33,7,2025-10-29
1131,557,3,6,2026-06-30
1132,719,35,10,2026-05-28
1133,654,6,2,2025-12-21
1134,788,16,6,2025-11-13
1135,171,42,10,2026-05-18
1136,46,37,7,2026-06-09
1137,991,49,6,2025-12-13
1138,989,28,2,2026-07-14
1139,11,7,5,2026-01-12
1140,228,33,9,2025-09-03
1141,572,38,10,2026-06-23
1142,227,29,6,2026-08-05
1143,401,30,10,2026-01-18
1144,708,33,3,2026-05-11
1145,354,2,8,2026-01-22
1146,108,19,7,2026-03-15
1147,943,6,2,2025-10-31
1148,852,47,3,2026-05-01
1149,357,20,6,2025-11-12
1150,467,14,9,2025-11-29
1151,495,23,8,2026-02-26
1152,100,29,8,2025-10-22
1153,327,5,5,2025-12-01
1154,46,46,2,2025-10-15
1155,24,22,2,2026-05-31
1156,694,11,4,2025-12-30
1157,529,12,9,2026-08-06
1158,164,22,9,2026-07-10
1159,437,30,4,2026-08-01
1160,817,26,3,2025-11-29
1161,191,41,7,2026-07-12
1162,406,2,10,2026-02-25
1163,905,13,8,2025-12-11
1164,607,28,7,2025-08-31
1165,5,46,4,2026-06-06
1166,211,18,2,2026-07-17
1167,592,7,9,2026-04-26
1168,192,24,6,2026-01-03
1169,202,30,2,2026-01-23
1170,269,43,8,2025-12-12
1171,541,41,6,2025-09-10
1172,612,25,10,2026-07-29
1173,402,38,2,2025-10-09
1174,357,23,8,2026-03-06
1175,633,12,5,2026-05-05
1176,941,40,10,2025-08-15
1177,87,44,3,2025-08-24
1178,321,8,4,2026-07-20
1179,313,8,3,2026-07-08
1180,383,45,3,2025-12-08
1181,524,25,7,2025-08-27
1182,611,9,10,2026-03-30
1183,393,28,3,2025-12-03
1184,499,41,9,2025-08-22
1185,711,42,3,2026-08-09
1186,569,11,8,2025-09-18
1187,296,9,3,2025-11-05
1188,323,29,10,2026-07-26
1189,55,23,1,2026-08-11
1190,497,9,4,2026-01-28
1191,835,25,9,2026-02-13
1192,518,42,8,2025-12-31
1193,419,44,8,2026-03-19
1194,426,46,8,2026-04-20
1195,501,11,2,2025-10-03
1196,579,2,4,2026-06-02
1197,300,3,5,2026-04-26
1198,231,35,5,2026-01-21
1199,173,50,8,2026-01-01
1200,580,48,8,2026-04-20
1201,563,33,2,2025-10-15
1202,587,8,5,2026-03-31
1203,794,35,6,2026-01-07
1204,556,49,1,2026-03-27
1205,779,47,8,2026-07-14
1206,560,14,7,2025-12-05
1207,105,48,4,2026-07-14
1208,305,3,8,2025-11-18
1209,270,23,2,2026-07-22
1210,450,8,4,2026-04-18
1211,215,48,10,2026-08-12
1212,706,23,10,2026-07-04
1213,648,28,3,2026-04-13
1214,631,9,4,2025-10-17
1215,834,14,1,2026-07-07
1216,584,23,9,2026-05-26
1217,288,39,9,2026-07-07
1218,173,21,5,2025-12-20
1219,297,37,5,2026-07-30
1220,976,33,2,2025-08-15
1221,139,49,7,2026-06-22
1222,941,4,5,2026-05-16
1223,888,42,3,2026-04-25
1224,719,9,4,2025-08-30
1225,150,46,6,2025-12-06
1226,849,16,7,2025-12-13
1227,502,10,10,2026-06-23
1228,648,18,7,2026-07-18
1229,385,29,2,2026-07-09
1230,649,50,2,2025-12-17
1231,413,33,5,2026-05-31
1232,712,24,8,2026-04-20
1233,974,32,6,2026-03-15
1234,596,1,2,2026-01-20
1235,749,30,6,2026-07-03
1236,871,5,9,2025-12-14
1237,408,14,7,2026-01-19
1238,845,14,8,2025-08-28
1239,275,21,5,2026-06-13
1240,346,36,10,2025-09-17
1241,134,37,8,2026-01-21
1242,808,22,1,2025-10-21
1243,48,7,8,2025-09-28
1244,17,8,3,2026-03-17
1245,452,30,1,2025-08-30
1246,982,28,4,2025-12-19
1247,706,9,5,2026-05-10
1248,163,18,2,2026-04-15
1249,671,24,5,2026-04-04
1250,85,24,3,2026-07-12
1251,54,26,5,2026-04-12
1252,744,45,4,2026-06-11
1253,440,42,2,2025-08-29
1254,721,7,1,2026-08-06
1255,219,31,2,2025-11-25
1256,136,38,4,2026-04-16
1257,532,44,8,2025-10-30
1258,10,1,6,2025-12-01
1259,837,8,7,2026-05-03
1260,711,9,8,2025-10-25
1261,73,15,7,2026-07-06
1262,92,47,2,2025-09-24
1263,106,21,6,2025-11-21
1264,903,20,3,2025-09-27
1265,392,50,3,2025-08-23
1266,657,44,3,2025-10-29
1267,71,34,10,2025-08-28
1268,9,40,3,2026-03-23
1269,451,23,4,2026-08-02
1270,644,48,3,2025-11-24
1271,942,27,10,2025-09-07
1272,704,29,4,2025-11-29
1273,89,7,3,2026-03-24
1274,771,8,10,2025-09-15
1275,748,25,6,2025-11-01
1276,987,28,6,2026-04-08
1277,811,9,4,2026-06-30
1278,284,42,2,2026-03-25
1279,255,36,10,2025-10-14
1280,615,47,10,2026-02-27
1281,292,50,1,2025-12-16
1282,869,43,5,2026-05-13
1283,211,34,10,2026-07-10
1284,522,13,7,2026-04-20
1285,303,42,1,2025-12-14
1286,803,16,8,2025-08-28
1287,396,8,4,2025-12-31
1288,512,41,10,2025-08-24
1289,73,34,1,2026-01-08
1290,370,21,3,2026-02-06
1291,397,37,7,2026-07-22
1292,375,35,3,2025-08-16
1293,782,31,2,2025-08-19
1294,18,38,2,2026-03-09
1295,15,17,4,2026-07-23
1296,41,4,7,2026-07-10
1297,519,19,9,2026-02-28
1298,786,27,7,2025-09-07
1299,719,26,2,2025-12-31
1300,656,35,9,2026-01-19
1301,631,10,5,2025-11-16
1302,86,20,2,2026-05-23
1303,524,14,3,2026-07-05
1304,550,21,7,2026-08-11
1305,601,41,2,2026-02-11
1306,318,45,7,2026-04-23
1307,748,16,1,2025-09-26
1308,251,6,7,2026-07-03
1309,119,30,10,2025-10-30
1310,624,4,5,2025-10-21
1311,683,48,3,2026-06-18
1312,123,1,3,2025-12-02
1313,719,1,3,2026-04-24
1314,509,23,9,2026-08-08
1315,530,47,5,2026-06-23
1316,171,24,3,2025-08-19
1317,768,50,5,2026-01-02
1318,751,8,1,2026-01-26
1319,344,28,5,2026-05-16
1320,537,5,5,2026-06-17
1321,730,37,2,2025-12-12
1322,509,30,9,2025-08-14
1323,369,4,8,2025-10-09
1324,880,37,3,2025-12-17
1325,377,11,5,2025-08-16
1326,792,7,10,2026-02-08
1327,691,47,2,2026-08-07
1328,234,48,9,2025-12-04
1329,3,3,1,2025-09-28
1330,251,3,8,2026-01-02
1331,373,25,3,2025-11-24
1332,184,3,9,2026-01-27
1333,823,46,7,2025-11-13
1334,230,21,4,2026-03-13
1335,427,47,6,2026-03-29
1336,278,5,10,2026-04-11
1337,382,8,9,2026-03-09
1338,690,4,3,2026-05-24
1339,229,34,1,2025-10-31
1340,977,26,2,2025-11-01
1341,899,30,5,2025-12-11
1342,793,20,6,2025-09-15
1343,89,36,8,2025-08-17
1344,9,24,4,2026-05-27
1345,299,37,5,2026-03-09
1346,758,40,4,2026-04-04
1347,476,24,10,2026-07-04
1348,996,32,4,2026-06-15
1349,751,35,4,2025-08-28
1350,155,1,7,2025-11-09
1351,25,15,9,2026-04-02
1352,355,41,1,2026-07-29
1353,974,22,1,2026-03-03
1354,778,43,7,2026-01-10
1355,870,48,5,2025-11-12
1356,107,14,9,2025-08-17
1357,244,27,8,2026-07-02
1358,985,4,3,2025-09-23
1359,729,18,2,2025-12-30
1360,45,15,9,2026-01-21
1361,423,45,6,2026-05-29
1362,470,48,2,2026-03-25
1363,595,7,9,2025-08-14
1364,137,41,7,2026-07-06
1365,77,38,10,2025-12-12
1366,64,28,3,2026-08-03
1367,243,19,5,2026-07-11
1368,872,21,7,2025-12-12
1369,718,48,6,2026-06-28
1370,326,29,5,2026-03-05
1371,240,5,4,2026-05-28
1372,140,50,10,2026-02-26
1373,112,10,2,2025-12-08
1374,169,29,8,2026-03-07
1375,322,27,2,2025-10-19
1376,549,23,4,2025-10-13
1377,463,20,8,2026-05-08
1378,272,8,2,2026-05-21
1379,162,44,5,2025-12-04
1380,847,46,10,2026-01-03
1381,42,14,6,2025-11-04
1382,152,6,4,2026-06-16
1383,992,23,7,2026-01-12
1384,526,4,5,2026-06-02
1385,267,12,1,2025-10-16
1386,975,26,8,2025-08-15
1387,570,48,9,2026-04-23
1388,256,7,8,2026-01-26
1389,105,9,2,2025-12-19
1390,13,4,4,2025-10-19
1391,134,13,7,2025-11-13
1392,382,44,2,2026-08-06
1393,597,38,5,2026-07-03
1394,940,5,1,2026-04-23
1395,67,13,8,2025-09-27
1396,829,9,2,2026-07-10
1397,927,22,2,2025-09-22
1398,44,30,1,2026-06-01
1399,173,37,7,2026-06-16
1400,842,47,7,2025-11-02
1401,509,2,7,2026-05-14
1402,700,28,3,2025-08-14
1403,363,14,3,2025-10-20
1404,282,18,8,2026-04-25
1405,905,10,1,2025-10-12
1406,629,40,10,2026-04-05
1407,252,42,5,2026-03-22
1408,511,27,9,2026-04-10
1409,491,4,2,2025-09-05
1410,287,25,3,2026-07-09
1411,430,13,9,2026-02-19
1412,256,41,9,2025-09-26
1413,814,2,7,2026-03-09
1414,801,46,6,2026-02-06
1415,492,35,8,2025-08-13
1416,353,37,9,2025-12-23
1417,330,25,5,2025-09-15
1418,185,2,6,2025-09-19
1419,612,15,1,2025-09-22
1420,918,50,5,2026-01-18
1421,60,31,9,2026-02-24
1422,367,50,10,2025-12-11
1423,239,11,2,2026-03-01
1424,254,43,4,2026-05-06
1425,273,35,1,2026-06-30
1426,783,15,10,2026-03-08
1427,867,25,6,2026-01-28
1428,958,12,3,2026-08-03
1429,243,38,6,2025-10-12
1430,826,48,6,2026-04-21
1431,936,38,1,2025-12-29
1432,721,45,6,2026-02-17
1433,971,37,10,2026-04-28
1434,146,37,4,2026-05-13
1435,857,32,9,2026-05-21
1436,317,12,8,2026-07-13
1437,39,6,1,2026-02-03
1438,239,39,4,2026-05-19
1439,21,34,8,2026-04-24
1440,1,22,10,2026-06-22
1441,207,9,6,2025-09-05
1442,735,12,6,2026-08-05
1443,61,2,3,2026-03-22
1444,601,46,3,2025-10-07
1445,793,8,9,2026-07-10
1446,882,24,2,2026-02-03
1447,383,46,7,2025-10-14
1448,601,7,6,2026-02-14
1449,310,21,3,2025-12-11
1450,1000,11,7,2026-06-30
1451,811,41,8,2026-06-25
1452,665,21,3,2026-04-09
1453,725,36,10,2026-08-11
1454,806,23,4,2025-10-01
1455,682,38,3,2026-05-03
1456,388,20,5,2026-02-02
1457,131,12,1,2025-08-12
1458,972,45,10,2025-10-16
1459,401,50,10,2025-10-29
1460,34,12,10,2025-11-27
1461,326,40,4,2025-09-27
1462,655,37,2,2026-07-17
1463,960,32,3,2026-08-05
1464,340,48,2,2025-09-30
1465,244,23,6,2026-07-24
1466,172,41,2,2025-09-02
1467,842,46,6,2025-09-13
1468,458,1,5,2025-11-22
1469,215,16,2,2026-08-08
1470,359,17,2,2026-04-08
1471,738,1,1,2026-05-06
1472,396,29,7,2026-07-16
1473,993,11,7,2026-06-22
1474,505,25,6,2026-05-12
1475,560,25,2,2025-09-05
1476,849,31,10,2026-08-03
1477,667,49,4,2026-07-28
1478,167,29,2,2026-03-11
1479,819,3,5,2026-04-29
1480,21,21,5,2026-04-25
1481,975,7,2,2026-04-15
1482,351,11,7,2026-05-08
1483,165,47,2,2026-05-07
1484,561,6,6,2025-09-27
1485,609,40,8,2026-04-01
1486,722,2,7,2026-08-05
1487,966,42,3,2025-11-21
1488,622,28,3,2026-04-30
1489,55,7,6,2025-10-05
1490,211,13,7,2026-06-19
1491,714,36,9,2025-09-28
1492,272,43,5,2026-01-19
1493,305,16,2,2025-12-21
1494,51,26,10,2026-07-18
1495,563,32,3,2026-04-23
1496,56,24,1,2025-09-18
1497,438,6,5,2025-12-26
1498,844,43,10,2025-10-21
1499,492,13,2,2026-07-06
1500,27,14,3,2026-05-16
1501,654,19,2,2026-02-12
1502,485,8,5,2026-01-11
1503,804,26,8,2026-07-02
1504,501,43,5,2026-01-08
1505,94,42,9,2026-01-03
1506,397,12,6,2025-08-13
1507,907,25,6,2026-08-07
1508,192,29,1,2025-09-02
1509,270,29,8,2026-04-30
1510,270,15,5,2026-03-17
1511,578,4,3,2026-07-20
1512,771,45,2,2026-01-20
1513,88,43,6,2026-01-27
1514,828,35,7,2026-01-04
1515,995,49,10,2026-03-13
1516,233,36,1,2026-03-23
1517,861,25,9,2025-11-02
1518,429,35,8,2026-05-20
1519,587,16,8,2026-04-19
1520,307,6,7,2026-04-07
1521,925,46,1,2026-08-09
1522,515,37,9,2025-09-13
1523,820,37,10,2026-04-18
1524,151,8,8,2026-06-05
1525,178,11,4,2026-08-05
1526,828,13,3,2025-09-08
1527,44,28,2,2025-11-29
1528,700,28,4,2026-06-24
1529,843,41,3,2025-08-26
1530,855,39,5,2026-07-23
1531,328,47,2,2026-03-13
1532,90,25,9,2026-07-27
1533,407,36,6,2025-10-30
1534,878,18,9,2026-07-23
1535,470,1,10,2025-08-22
1536,602,34,7,2025-11-10
1537,116,27,3,2026-07-31
1538,152,37,10,2026-02-26
1539,597,49,2,2025-11-20
1540,948,7,10,2026-03-26
1541,799,7,5,2026-01-02
1542,889,35,6,2025-10-06
1543,899,27,5,2025-09-10
1544,393,42,8,2026-06-25
1545,586,39,8,2026-07-21
1546,39,12,5,2026-01-12
1547,413,10,10,2025-08-17
1548,624,44,7,2025-09-01
1549,40,26,6,2026-01-07
1550,708,16,1,2026-07-01
1551,764,31,5,2026-08-01
1552,919,24,1,2026-01-11
1553,346,20,5,2026-08-01
1554,288,32,2,2026-01-02
1555,996,15,3,2026-07-27
1556,308,48,8,2026-06-28
1557,793,21,5,2025-08-26
1558,747,27,10,2025-11-05
1559,662,6,4,2026-01-03
1560,453,14,7,2025-10-06
1561,759,32,9,2026-03-08
1562,889,24,1,2026-06-02
1563,528,11,2,2025-12-22
1564,319,46,9,2025-09-03
1565,414,9,9,2026-03-12
1566,901,37,1,2026-05-24
1567,178,13,4,2026-05-25
1568,858,4,4,2025-11-29
1569,34,30,1,2025-08-25
1570,941,24,4,2026-07-31
1571,281,24,8,2026-01-02
1572,518,26,2,2025-10-22
1573,698,2,4,2025-12-02
1574,382,32,10,2026-05-20
1575,457,12,8,2026-05-01
1576,601,36,6,2026-03-07
1577,353,11,5,2025-12-15
1578,767,45,2,2025-11-30
1579,292,2,7,2026-03-21
1580,51,11,10,2025-10-12
1581,799,14,4,2025-10-20
1582,663,15,4,2026-06-17
1583,276,42,7,2025-12-31
1584,526,2,1,2026-01-17
1585,486,9,3,2026-06-13
1586,616,1,4,2025-09-13
1587,259,39,5,2026-08-01
1588,730,46,5,2025-11-13
1589,434,25,6,2026-05-26
1590,471,17,4,2026-04-12
1591,478,20,9,2026-07-14
1592,845,40,7,2026-05-09
1593,599,7,1,2026-07-22
1594,524,43,6,2026-03-03
1595,575,42,10,2025-12-07
1596,624,19,5,2026-04-15
1597,701,7,8,2025-09-18
1598,66,22,5,2026-02-16
1599,656,21,5,2026-02-15
1600,268,42,5,2026-07-02
1601,193,10,9,2025-08-26
1602,784,16,1,2026-05-07
1603,825,39,7,2026-07-25
1604,677,21,3,2026-03-17
1605,739,2,8,2026-04-20
1606,303,17,7,2025-09-16
1607,415,25,1,2026-03-27
1608,598,46,10,2026-01-08
1609,836,13,6,2026-04-03
1610,744,46,4,2026-05-04
1611,703,35,8,2026-07-10
1612,929,43,6,2026-04-29
1613,520,20,3,2026-04-09
1614,861,43,9,2026-03-08
1615,186,19,2,2025-12-29
1616,483,9,5,2025-10-31
1617,743,36,3,2026-03-04
1618,970,44,6,2026-06-02
1619,671,6,4,2026-07-02
1620,364,15,5,2026-05-02
1621,431,22,6,2026-07-30
1622,267,38,5,2025-11-23
1623,475,8,8,2026-01-27
1624,55,41,10,2026-07-28
1625,595,40,2,2026-07-03
1626,484,13,9,2026-04-13
1627,123,44,7,2025-12-23
1628,543,20,7,2025-11-06
1629,56,10,3,2025-11-09
1630,206,22,7,2026-07-25
1631,584,30,3,2026-07-25
1632,324,46,3,2025-08-24
1633,798,6,8,2026-04-21
1634,341,41,3,2025-09-09
1635,321,41,1,2026-04-27
1636,5,29,5,2025-12-23
1637,215,49,3,2026-04-13
1638,591,49,3,2026-02-10
1639,502,49,2,2025-08-22
1640,133,40,7,2026-08-05
1641,649,28,7,2025-11-17
1642,440,31,7,2026-06-24
1643,5,3,9,2026-05-23
1644,205,47,6,2026-01-01
1645,973,1,6,2026-04-21
1646,776,34,4,2026-04-16
1647,19,44,1,2026-02-10
1648,642,47,4,2026-05-30
1649,232,45,6,2026-01-05
1650,320,9,2,2026-04-29
1651,393,33,10,2026-05-02
1652,314,11,2,2026-08-09
1653,844,3,5,2026-05-03
1654,972,19,8,2026-07-23
1655,746,34,10,2026-07-13
1656,537,22,7,2025-12-12
1657,910,44,3,2025-10-23
1658,351,32,6,2026-07-31
1659,769,13,3,2026-01-18
1660,971,26,1,2026-03-06
1661,234,15,3,2026-08-09
1662,217,47,1,2025-11-19
1663,604,33,3,2025-12-31
1664,127,24,1,2026-05-05
1665,385,41,5,2026-05-23
1666,790,35,10,2025-12-29
1667,50,39,1,2026-06-03
1668,678,7,1,2026-01-16
1669,50,45,2,2026-07-09
1670,427,29,7,2025-09-27
1671,127,36,5,2025-10-15
1672,486,45,3,2025-11-24
1673,211,45,1,2025-08-20
1674,309,27,2,2026-04-24
1675,679,34,5,2025-08-14
1676,638,39,3,2025-12-11
1677,429,7,9,2026-06-14
1678,737,40,2,2026-03-26
1679,290,8,2,2026-07-22
1680,510,13,10,2026-02-13
1681,205,50,5,2026-06-06
1682,852,34,4,2025-10-18
1683,367,46,7,2026-01-05
1684,303,11,1,2025-10-03
1685,562,32,4,2026-05-26
1686,705,31,6,2025-12-25
1687,241,1,1,2025-12-29
1688,688,6,2,2025-11-30
1689,856,37,8,2026-01-22
1690,153,6,9,2025-09-22
1691,77,47,2,2026-07-15
1692,927,17,4,2025-08-16
1693,468,19,5,2026-06-26
1694,476,4,2,2025-11-21
1695,833,12,1,2025-11-07
1696,873,19,6,2026-05-23
1697,821,44,6,2026-03-15
1698,437,48,2,2025-09-24
1699,98,49,1,2025-10-17
1700,10,9,3,2025-09-25
1701,337,23,8,2026-06-05
1702,979,40,5,2025-08-31
1703,900,47,2,2026-04-13
1704,382,22,3,2025-11-16
1705,117,26,7,2026-02-27
1706,986,30,5,2025-10-22
1707,856,25,8,2026-05-29
1708,820,27,3,2025-10-08
1709,116,9,1,2026-01-11
1710,966,11,2,2025-09-23
1711,427,38,8,2026-05-23
1712,822,37,8,2026-07-02
1713,186,40,7,2025-10-29
1714,798,23,10,2026-06-04
1715,30,44,3,2026-01-24
1716,495,32,2,2026-01-10
1717,909,27,8,2026-04-09
1718,48,5,5,2026-01-26
1719,671,21,1,2025-09-19
1720,722,44,9,2026-07-10
1721,786,48,10,2026-07-08
1722,742,37,4,2025-08-22
1723,979,43,6,2026-04-05
1724,532,34,10,2026-05-06
1725,98,28,4,2026-02-09
1726,494,23,7,2026-02-22
1727,153,36,10,2025-12-20
1728,56,1,3,2025-10-12
1729,518,31,8,2026-07-19
1730,891,11,2,2025-09-10
1731,770,32,6,2026-05-06
1732,247,22,5,2026-01-22
1733,52,33,4,2026-07-13
1734,564,42,7,2026-03-03
1735,413,16,2,2025-12-06
1736,471,29,10,2025-10-27
1737,459,6,8,2026-06-06
1738,458,21,2,2026-04-09
1739,510,48,1,2026-05-09
1740,106,26,7,2025-10-15
1741,37,36,9,2026-07-03
1742,1,6,10,2026-02-13
1743,987,40,5,2026-01-27
1744,912,33,9,2025-11-17
1745,212,42,8,2026-04-17
1746,974,22,6,2026-07-03
1747,846,4,4,2026-02-10
1748,865,30,6,2025-09-22
1749,574,50,10,2025-10-22
1750,615,31,6,2026-07-31
1751,734,29,2,2026-06-26
1752,100,49,4,2026-07-19
1753,3,22,6,2026-04-16
1754,850,41,5,2026-04-22
1755,561,34,6,2026-01-09
1756,719,7,1,2025-12-14
1757,919,11,8,2026-05-10
1758,144,46,7,2025-10-05
1759,110,17,10,2026-07-09
1760,201,13,2,2026-01-28
1761,953,26,4,2025-09-29
1762,469,13,6,2026-01-16
1763,111,49,7,2026-04-18
1764,48,41,10,2026-01-07
1765,127,50,8,2025-10-22
1766,469,43,10,2025-08-13
1767,980,33,3,2025-11-21
1768,987,32,1,2025-09-03
1769,544,48,1,2026-06-10
1770,567,28,10,2026-07-16
1771,495,33,3,2026-03-30
1772,709,38,3,2025-12-20
1773,749,9,2,2025-10-06
1774,397,43,10,2026-01-19
1775,621,21,9,2026-02-24
1776,903,25,7,2025-08-20
1777,624,45,4,2026-07-20
1778,281,26,6,2025-12-09
1779,994,19,8,2026-02-18
1780,825,9,3,2026-08-07
1781,423,39,9,2025-08-25
1782,307,45,9,2026-07-15
1783,882,21,9,2026-02-05
1784,648,14,4,2026-04-18
1785,215,40,5,2026-05-05
1786,704,23,3,2025-09-05
1787,728,42,3,2025-10-19
1788,516,35,6,2026-01-28
1789,728,8,6,2026-06-17
1790,576,31,10,2025-10-22
1791,585,43,7,2026-01-14
1792,691,48,9,2026-03-21
1793,293,28,1,2025-11-02
1794,536,7,1,2026-03-09
1795,391,10,1,2026-05-28
1796,687,4,4,2026-05-20
1797,274,49,3,2025-10-30
1798,294,44,5,2026-01-04
1799,150,4,5,2026-06-03
1800,209,49,9,2026-04-23
1801,34,23,8,2026-02-08
1802,105,40,9,2025-10-11
1803,886,15,9,2025-08-24
1804,399,16,9,2025-09-25
1805,804,45,5,2025-12-28
1806,710,43,1,2025-12-16
